id,wrong,correct
20201,manificent,magnificent
20202,manisient,magnificent
20203,manivent,magnificent
20204,marcenty,magnificent
20205,masif,magnificent
20206,masnfisant,magnificent
20207,matifance,magnificent
20208,matrafion,magnificent
20209,mayneset,magnificent
20210,megneficent,magnificent
20211,menemsned,magnificent
20212,mernisegat,magnificent
20213,mevesesion,magnificent
20214,mgnificent,magnificent
20215,miamum,magnificent
20216,micnvet,magnificent
20217,mignfsant,magnificent
20218,mignithsent,magnificent
20219,missive,magnificent
20220,mivint,magnificent
20221,mnfs,magnificent
20222,mucknesit,magnificent
20223,pmagnicificant,magnificent
20224,made,maid
20225,male,mail
20226,mall,mail
20227,maine,main
20228,mane,main
20229,many,main
20230,mine,main
20231,manly,mainly
20232,mianly,mainly
20233,mantain,maintain
20234,mainenance,maintenance
20235,maintainance,maintenance
20236,magoroty,majority
20237,majorty,majority
20238,mack,make
20239,made,make
20240,mak,make
20241,mank,make
20242,mack_up,make-up
20243,maks,makes
20244,macking,making
20245,makeing,making
20246,na,male
20247,malfuc,malfunction
20248,manutriction,malnutrition
20249,mamma,mama
20250,moma,mama
20251,mamoth,mammoth
20252,main,man
20253,mann,man
20254,men,man
20255,nan,man
20256,mange,manage
20257,managable,manageable
20258,manged,managed
20259,managment,management
20260,manegment,management
20261,maneger,manager
20262,manger,manager
20263,maniputaltation,manipulation
20264,manknd,mankind
20265,amnner,manner
20266,maner,manner
20267,manerd,mannered
20268,maners,manners
20269,manors,manners
20270,manoue,manoeuvre
20271,manuveur,manoeuvre
20272,masn,mans
20273,manuel,manual
20274,manualy,manually
20275,manufacturies,manufactories
20276,manafacture,manufacture
20277,manufactoring,manufacturing
20278,manny,many
20279,may,many
20280,memey,many
20281,meney,many
20282,meny,many
20283,mony,many
20284,mape,map
20285,mapel,maple
20286,marable,marble
20287,marbel,marble
20288,marables,marbles
20289,marballs,marbles
20290,mach,march
20291,magerine,margarine
20292,margain,margin
20293,margen,margin
20294,margine,margin
20295,markt,marked
20296,marrage,marriage
20297,marrige,marriage
20298,madrri,married
20299,marid,married
20300,maried,married
20301,marred,married
20302,marriad,married
20303,marride,married
20304,marrie,marry
20305,mary,marry
20306,marval,marvel
20307,marvelous,marvellous
20308,movaless,marvellous
20309,marvalous,marvelous
20310,marvellous,marvelous
20311,masculin,masculine
20312,mash,mashed
20313,masked,mask
20314,mast,mask
20315,marks,masks
20316,mas,mass
20317,mater,master
20318,masterpice,masterpiece
20319,mate,mat
20320,nat,mat
20321,materdoor,matador
20322,mach,match
20323,match_boxes,matchboxes
20324,maches,matches
20325,mat,mate
20326,matariel,material
20327,materiel,material
20328,matieral,material
20329,maiteraly,materially
20330,maritialy,materially
20331,martercle,materially
20332,martially,materially
20333,martirilly,materially
20334,maru,materially
20335,matarially,materially
20336,matarl,materially
20337,matearealy,materially
20338,matearilly,materially
20339,mateiraly,materially
20340,mateirialy,materially
20341,matenaly,materially
20342,materaili,materially
20343,materally,materially
20344,materaly,materially
20345,materealery,materially
20346,materely,materially
20347,material,materially
20348,materialey,materially
20349,materialily,materially
20350,materialling,materially
20351,materialty,materially
20352,materialy,materially
20353,materiary,materially
20354,materielly,materially
20355,materilay,materially
20356,materiley,materially
20357,materili,materially
20358,materily,materially
20359,materiolty,materially
20360,materley,materially
20361,materly,materially
20362,matiallity,materially
20363,matieraley,materially
20364,matierally,materially
20365,matieraly,materially
20366,matierial,materially
20367,matierially,materially
20368,matirally,materially
20369,matiraly,materially
20370,matirial,materially
20371,matiriale,materially
20372,matirially,materially
20373,matirialy,materially
20374,matrial,materially
20375,matrially,materially
20376,matrielly,materially
20377,matryly,materially
20378,matterally,materially
20379,matterially,materially
20380,matterialy,materially
20381,matuarry,materially
20382,matural,materially
20383,maturally,materially
20384,matureally,materially
20385,maturially,materially
20386,mearil,materially
20387,meaterley,materially
20388,meatiaraly,materially
20389,meatirly,materially
20390,merteaoly,materially
20391,merteirely,materially
20392,merterially,materially
20393,merteriely,materially
20394,merterly,materially
20395,mertillary,materially
20396,mertilly,materially
20397,mertily,materially
20398,mertley,materially
20399,mertrely,materially
20400,meteraily,materially
20401,meterally,materially
20402,meterealy,materially
20403,meterely,materially
20404,meterially,materially
20405,meterialy,materially
20406,metiarialy,materially
20407,metirially,materially
20408,metirly,materially
20409,metlry,materially
20410,metrealy,materially
20411,metrially,materially
20412,metrilery,materially
20413,mettreay,materially
20414,meurtially,materially
20415,miteraly,materially
20416,miterialy,materially
20417,montaley,materially
20418,motuarley,materially
20419,mterially,materially
20420,mterley,materially
20421,muiterily,materially
20422,mutiriaty,materially
20423,mattes,mates
20424,mathematicaly,mathematically
20425,Mathematics,mathematics
20426,mancilous,mathematics
20427,manticies,mathematics
20428,matamatics,mathematics
20429,matametes,mathematics
20430,matathmatics,mathematics
20431,matematics,mathematics
20432,math,mathematics
20433,math-matics,mathematics
20434,mathamactics,mathematics
20435,mathamates,mathematics
20436,mathamatic,mathematics
20437,mathamatices,mathematics
20438,mathamatick,mathematics
20439,mathamatics,mathematics
20440,mathametics,mathematics
20441,mathatich,mathematics
20442,mathemathics,mathematics
20443,mathematic,mathematics
20444,mathematicts,mathematics
20445,mathemectics,mathematics
20446,mathemtics,mathematics
20447,mathenmatics,mathematics
20448,mathermatics,mathematics
20449,mathicatic,mathematics
20450,mathimatic,mathematics
20451,mathimatics,mathematics
20452,mathlematics,mathematics
20453,mathmantics,mathematics
20454,mathmatecs,mathematics
20455,mathmathy,mathematics
20456,mathmatic,mathematics
20457,mathmatics,mathematics
20458,mathmetatic,mathematics
20459,mathmetic,mathematics
20460,mathmetics,mathematics
20461,mathymatices,mathematics
20462,matimatics,mathematics
20463,matmatic,mathematics
20464,maxanlatic,mathematics
20465,maythmatic,mathematics
20466,methematic,mathematics
20467,math,maths
20468,mathe's,maths
20469,mather,maths
20470,mathes,maths
20471,matriiix,matrix
20472,mates,mats
20473,mater,matter
20474,mather,matter
20475,matr,matter
20476,matress,mattress
20477,mattres,mattress
20478,mauldin,maudlin
20479,many,may
20480,nay,may
20481,mabe,maybe
20482,may_be,maybe
20483,mayer,mayor
20484,may_pole,maypole
20485,knee,me
20486,mae,me
20487,may,me
20488,mer,me
20489,met,me
20490,mey,me
20491,my,me
20492,onthe,me
20493,medow,meadow
20494,mel,meal
20495,mell,meal
20496,meen,mean
20497,maenas,means
20498,meens,means
20499,mens,means
20500,ment,meant
20501,mentime,meantime
20502,meanwile,meanwhile
20503,mesure,measure
20504,mesured,measured
20505,meet,meat
20506,macanic,mechanic
20507,machanical,mechanical
20508,medel,medal
20509,medle,medal
20510,medical,medical
20511,medecine,medicine
20512,medicen,medicine
20513,medicene,medicine
20514,medicin,medicine
20515,mediam,medium
20516,medmen,medium
20517,meat,meet
20518,met,meet
20519,mete,meet
20520,meating,meeting
20521,meetin,meeting
20522,meetting,meeting
20523,egabytes,megabytes
20524,belloncoly,melancholy
20525,malaclony,melancholy
20526,malencholy,melancholy
20527,malencolly,melancholy
20528,malloncolly,melancholy
20529,maloncolly,melancholy
20530,melanchaly,melancholy
20531,melanchohy,melancholy
20532,melanchole,melancholy
20533,melancholly,melancholy
20534,melancohly,melancholy
20535,melancoley,melancholy
20536,melancolly,melancholy
20537,melancoly,melancholy
20538,melchomly,melancholy
20539,melchonly,melancholy
20540,melchonoly,melancholy
20541,melchonony,melancholy
20542,melconally,melancholy
20543,melecholy,melancholy
20544,melecohly,melancholy
20545,melecolly,melancholy
20546,meleconize,melancholy
20547,meleconly,melancholy
20548,melenacella,melancholy
20549,melencally,melancholy
20550,melencholly,melancholy
20551,melencholy,melancholy
20552,melencloe,melancholy
20553,melencole,melancholy
20554,melencolhy,melancholy
20555,melencollege,melancholy
20556,melencolly,melancholy
20557,melencolnez,melancholy
20558,melencololy,melancholy
20559,melencoloy,melancholy
20560,melencoly,melancholy
20561,melincoly,melancholy
20562,melioncolly,melancholy
20563,mellancholy,melancholy
20564,mellancolly,melancholy
20565,mellancoly,melancholy
20566,mellencholly,melancholy
20567,mellencholy,melancholy
20568,mellencollie,melancholy
20569,melliancoly,melancholy
20570,mellioncolly,melancholy
20571,melloncaly,melancholy
20572,melloncholy,melancholy
20573,melloncole,melancholy
20574,melloncoley,melancholy
20575,melloncollie,melancholy
20576,melloncolly,melancholy
20577,melloncoly,melancholy
20578,mellonuse,melancholy
20579,melocholly,melancholy
20580,melocholy,melancholy
20581,melonally,melancholy
20582,meloncally,melancholy
20583,meloncholie,melancholy
20584,meloncholly,melancholy
20585,meloncholy,melancholy
20586,meloncial,melancholy
20587,melonclaly,melancholy
20588,meloncly,melancholy
20589,meloncol,melancholy
20590,meloncolie,melancholy
20591,meloncollie,melancholy
20592,meloncolly,melancholy
20593,meloncolone,melancholy
20594,meloncoly,melancholy
20595,melongoly,melancholy
20596,melowcoller,melancholy
20597,menacollie,melancholy
20598,mencholy,melancholy
20599,mencolly,melancholy
20600,menilcoty,melancholy
20601,menloncholy,melancholy
20602,milencoly,melancholy
20603,millencholy,melancholy
20604,millincoley,melancholy
20605,milogoly,melancholy
20606,miloncohly,melancholy
20607,mincoloy,melancholy
20608,mlencoly,melancholy
20609,mullicaly,melancholy
20610,nelcoly,melancholy
20611,mellon,melon
20612,malt,melt
20613,menber,member
20614,menbers,members
20615,memerable,memorable
20616,memeroal,memorable
20617,emarrandom,memorandum
20618,mamradan,memorandum
20619,manobrandom,memorandum
20620,manorandum,memorandum
20621,memandum,memorandum
20622,memanidal,memorandum
20623,memanpies,memorandum
20624,memarad,memorandum
20625,memaradan,memorandum
20626,memarandony,memorandum
20627,memarandum,memorandum
20628,memberanon,memorandum
20629,memerandom,memorandum
20630,memmorandem,memorandum
20631,memmorandom,memorandum
20632,memmorandum,memorandum
20633,memoraandum,memorandum
20634,memoradum,memorandum
20635,memoramdom,memorandum
20636,memorandam,memorandum
20637,memorandem,memorandum
20638,memorandiam,memorandum
20639,memorandim,memorandum
20640,memorandium,memorandum
20641,memorandom,memorandum
20642,memorandran,memorandum
20643,memorandumm,memorandum
20644,memorandun,memorandum
20645,memoraniam,memorandum
20646,memoranum,memorandum
20647,memorardum,memorandum
20648,memorda,memorandum
20649,memordamn,memorandum
20650,memordanium,memorandum
20651,memorendum,memorandum
20652,memorndum,memorandum
20653,memornundem,memorandum
20654,memorrandom,memorandum
20655,memorrandum,memorandum
20656,memradum,memorandum
20657,menariandum,memorandum
20658,mendurain,memorandum
20659,menerandard,memorandum
20660,menoradum,memorandum
20661,menoramden,memorandum
20662,menoramine,memorandum
20663,menorandom,memorandum
20664,menorandon,memorandum
20665,menorandum,memorandum
20666,menorrandum,memorandum
20667,momarandom,memorandum
20668,morandum,memorandum
20669,mamrioes,memories
20670,marysis,memories
20671,mearise,memories
20672,mearsise,memories
20673,meherey,memories
20674,memeries,memories
20675,memeris,memories
20676,memeroies,memories
20677,memerories,memories
20678,memerys,memories
20679,memey,memories
20680,memmories,memories
20681,memmorys,memories
20682,memoaries,memories
20683,memoiries,memories
20684,memoirs,memories
20685,memoraries,memories
20686,memorarys,memories
20687,memordies,memories
20688,memoreres,memories
20689,memoreys,memories
20690,memorie's,memories
20691,memorries,memories
20692,memory,memories
20693,memory's,memories
20694,memoryes,memories
20695,memorys,memories
20696,memouries,memories
20697,memuries,memories
20698,mermarys,memories
20699,mermiores,memories
20700,mermories,memories
20701,merores,memories
20702,merories,memories
20703,merrerys,memories
20704,merries,memories
20705,merrors,memories
20706,momories,memories
20707,moniiy,memories
20708,monorious,memories
20709,moremery,memories
20710,remison,memories
20711,memery,memory
20712,memmory,memory
20713,memorey,memory
20714,mentmory,memory
20715,meory,memory
20716,monery,memory
20717,man,men
20718,mon,men
20719,meted,mended
20720,mentaley,mentally
20721,mentiond,mentioned
20722,mercanery,mercenary
20723,merchandize,merchandise
20724,merchent,merchant
20725,merchantment,merchantmen
20726,mear,mere
20727,mearly,merely
20728,merly,merely
20729,merrit,merit
20730,marry,merry
20731,mes,mess
20732,mesage,message
20733,mest,messed
20734,mat,met
20735,metel,metal
20736,metle,metal
20737,meterological,meteorological
20738,methed,method
20739,meths_powered,meths-powered
20740,metropolitian,metropolitan
20741,mise,mice
20742,me,micrometers
20743,mircroscopic,microscopic
20744,middal,middle
20745,midle,middle
20746,middle_age,middle-aged
20747,midnigth,midnight
20748,mist,midst
20749,maiht,might
20750,mit,might
20751,mite,might
20752,my,might
20753,mitey,mighty
20754,mitty,mighty
20755,mity,mighty
20756,miled,mild
20757,mill,mile
20758,mills,miles
20759,mils,miles
20760,mllyall,miles
20761,milatary,military
20762,militery,military
20763,mike,milk
20764,milke,milk
20765,mil,mill
20766,nill,mill
20767,milenium,millennium
20768,millinary,millinery
20769,millon,million
20770,million_air,millionaire
20771,million_ear,millionaire
20772,millionere,millionaire
20773,millionnaire,millionaire
20774,milons,millions
20775,mide,mind
20776,minde,mind
20777,mined,mind
20778,min,mine
20779,mind,mine
20780,my,mine
20781,minature,miniature
20782,minaturised,miniaturized
20783,memum,minimum
20784,menimen,minimum
20785,menimum,minimum
20786,menium,minimum
20787,mennimon,minimum
20788,mimamum,minimum
20789,mimimium,minimum
20790,mimimn,minimum
20791,mimimum,minimum
20792,miminum,minimum
20793,miminun,minimum
20794,mimium,minimum
20795,mimmimon,minimum
20796,mimmin,minimum
20797,mimmium,minimum
20798,mimmun,minimum
20799,mimnimum,minimum
20800,mimum,minimum
20801,mimumum,minimum
20802,mimun,minimum
20803,minamony,minimum
20804,minamum,minimum
20805,minamume,minimum
20806,minamun,minimum
20807,minan,minimum
20808,minanum,minimum
20809,mincemom,minimum
20810,minemom,minimum
20811,minemum,minimum
20812,mineum,minimum
20813,miniment,minimum
20814,minimim,minimum
20815,minimium,minimum
20816,minimn,minimum
20817,minimom,minimum
20818,minimuim,minimum
20819,minimume,minimum
20820,minimumn,minimum
20821,minimun,minimum
20822,mininum,minimum
20823,minium,minimum
20824,miniumn,minimum
20825,miniumum,minimum
20826,minixam,minimum
20827,minmium,minimum
20828,minmum,minimum
20829,minneum,minimum
20830,minniam,minimum
20831,minnimium,minimum
20832,minnimum,minimum
20833,minnimun,minimum
20834,minninum,minimum
20835,minnium,minimum
20836,minnum,minimum
20837,minomom,minimum
20838,minormo,minimum
20839,minuim,minimum
20840,minuimn,minimum
20841,minum,minimum
20842,minuman,minimum
20843,minume,minimum
20844,minumem,minimum
20845,minumen,minimum
20846,minumend,minimum
20847,minuminum,minimum
20848,minumium,minimum
20849,minummum,minimum
20850,minumn,minimum
20851,minumum,minimum
20852,minumun,minimum
20853,monumen,minimum
20854,mumamun,minimum
20855,munamun,minimum
20856,namin,minimum
20857,minning,mining
20858,minester,minister
20859,minster,minister
20860,minit,minute
20861,minite,minute
20862,miniute,minute
20863,minuet,minute
20864,minits,minutes
20865,minuets,minutes
20866,minuites,minutes
20867,minuts,minutes
20868,muinets,minutes
20869,muinutes,minutes
20870,muiuets,minutes
20871,miricle,miracle
20872,mirrow,mirror
20873,Miscellanous,miscellaneous
20874,esolainious,miscellaneous
20875,isolonois,miscellaneous
20876,mealanis,miscellaneous
20877,meallams,miscellaneous
20878,mecelaneous,miscellaneous
20879,mecelenious,miscellaneous
20880,mecellcinous,miscellaneous
20881,mecilain,miscellaneous
20882,mesalaneous,miscellaneous
20883,mescelaneous,miscellaneous
20884,mescellaneous,miscellaneous
20885,mesellaneous,miscellaneous
20886,mesoleanious,miscellaneous
20887,messalanious,miscellaneous
20888,messelianuous,miscellaneous
20889,messelonious,miscellaneous
20890,messurnation,miscellaneous
20891,micallaenous,miscellaneous
20892,miccelaneous,miscellaneous
20893,miccellaneous,miscellaneous
20894,miccellanous,miscellaneous
20895,micealanous,miscellaneous
20896,micelaneous,miscellaneous
20897,micelanious,miscellaneous
20898,micellaneous,miscellaneous
20899,micellaneouse,miscellaneous
